tag,take_car,take_transit,take_ondemand,take_walk,orig_loc,dest_loc,home_node,work_node,pop,seg_types
person516,1.0,1.0,1.0,1.0,"[-85.31863167, 35.00337971]","[-85.32095859, 35.04230322]",202609110.0,1845471092.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person517,0.0,1.0,1.0,1.0,"[-85.31863167, 35.00337971]","[-85.32095859, 35.04230322]",202609110.0,1845471092.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person518,1.0,1.0,1.0,1.0,"[-85.32534106, 35.01770244]","[-85.30681447, 35.0524838]",202626867.0,202741852.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person519,0.0,1.0,1.0,1.0,"[-85.32534106, 35.01770244]","[-85.30681447, 35.0524838]",202626867.0,202741852.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person520,1.0,1.0,1.0,1.0,"[-85.32785246, 34.99739002]","[-85.30902544, 35.03778588]",202684779.0,202641084.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person521,0.0,1.0,1.0,1.0,"[-85.32785246, 34.99739002]","[-85.30902544, 35.03778588]",202684779.0,202641084.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person522,1.0,1.0,1.0,1.0,"[-85.3252527, 35.01071558]","[-85.31049711, 35.03958114]",202636622.0,202636729.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person523,0.0,1.0,1.0,1.0,"[-85.3252527, 35.01071558]","[-85.31049711, 35.03958114]",202636622.0,202636729.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person524,1.0,1.0,1.0,1.0,"[-85.32563434, 34.99783475]","[-85.31144803, 35.04763627]",202567104.0,202605859.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person525,0.0,1.0,1.0,1.0,"[-85.32563434, 34.99783475]","[-85.31144803, 35.04763627]",202567104.0,202605859.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person526,1.0,1.0,1.0,1.0,"[-85.32500178, 35.00518106]","[-85.3085206, 35.0401442]",202659971.0,202596799.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person527,0.0,1.0,1.0,1.0,"[-85.32500178, 35.00518106]","[-85.3085206, 35.0401442]",202659971.0,202596799.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person528,1.0,1.0,1.0,1.0,"[-85.32665791, 35.02711773]","[-85.30763033, 35.04373101]",10681502828.0,202621187.0,15.551257253384914,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person529,0.0,1.0,1.0,1.0,"[-85.32665791, 35.02711773]","[-85.30763033, 35.04373101]",10681502828.0,202621187.0,15.551257253384914,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person530,1.0,1.0,1.0,1.0,"[-85.31910563, 34.99606705]","[-85.30483754, 35.05177279]",202747186.0,574895000.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person531,0.0,1.0,1.0,1.0,"[-85.31910563, 34.99606705]","[-85.30483754, 35.05177279]",202747186.0,574895000.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person532,1.0,1.0,1.0,1.0,"[-85.32945788, 35.00909794]","[-85.31134213, 35.04490146]",202679163.0,202628918.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person533,1.0,1.0,1.0,1.0,"[-85.32397721, 35.00421767]","[-85.31787925, 35.05116905]",202702769.0,1518182694.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person534,0.0,1.0,1.0,1.0,"[-85.32397721, 35.00421767]","[-85.31787925, 35.05116905]",202702769.0,1518182694.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person535,1.0,1.0,1.0,1.0,"[-85.32425423, 35.00711951]","[-85.30924503, 35.04493537]",202641141.0,202596787.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person536,0.0,1.0,1.0,1.0,"[-85.32425423, 35.00711951]","[-85.30924503, 35.04493537]",202641141.0,202596787.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person537,1.0,1.0,1.0,1.0,"[-85.319632, 35.0138945]","[-85.31063611, 35.05175063]",202702463.0,651276681.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person538,0.0,1.0,1.0,1.0,"[-85.319632, 35.0138945]","[-85.31063611, 35.05175063]",202702463.0,651276681.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person539,1.0,1.0,1.0,1.0,"[-85.32785058, 34.97541351]","[-85.3025911, 35.05076531]",,,,
person540,0.0,1.0,1.0,1.0,"[-85.32785058, 34.97541351]","[-85.3025911, 35.05076531]",,,,
person541,1.0,1.0,1.0,1.0,"[-85.31683809, 35.01100283]","[-85.30601564, 35.04472207]",202629802.0,202633693.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person542,0.0,1.0,1.0,1.0,"[-85.31683809, 35.01100283]","[-85.30601564, 35.04472207]",202629802.0,202633693.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person543,1.0,1.0,1.0,1.0,"[-85.32273725, 35.0008279]","[-85.30646927, 35.04700935]",202636864.0,202645391.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person544,0.0,1.0,1.0,1.0,"[-85.32273725, 35.0008279]","[-85.30646927, 35.04700935]",202636864.0,202645391.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person545,1.0,1.0,1.0,1.0,"[-85.32575822, 34.9965463]","[-85.30098499, 35.04329132]",202724507.0,202695954.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person546,0.0,1.0,1.0,1.0,"[-85.32575822, 34.9965463]","[-85.30098499, 35.04329132]",202724507.0,202695954.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person547,1.0,1.0,1.0,1.0,"[-85.33053749, 35.01676468]","[-85.31500198, 35.04722639]",202633260.0,202581481.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person548,0.0,1.0,1.0,1.0,"[-85.33053749, 35.01676468]","[-85.31500198, 35.04722639]",202633260.0,202581481.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person549,1.0,1.0,1.0,1.0,"[-85.32638514, 34.99409597]","[-85.30996778, 35.03771874]",202684783.0,202597505.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person550,0.0,1.0,1.0,1.0,"[-85.32638514, 34.99409597]","[-85.30996778, 35.03771874]",202684783.0,202597505.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person551,1.0,1.0,1.0,1.0,"[-85.32086535, 35.00798392]","[-85.30515242, 35.05309507]",1025136418.0,202602804.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person552,0.0,1.0,1.0,1.0,"[-85.32086535, 35.00798392]","[-85.30515242, 35.05309507]",1025136418.0,202602804.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person553,1.0,1.0,1.0,1.0,"[-85.33058836, 35.00018548]","[-85.31042385, 35.04136614]",202686401.0,202636000.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person554,0.0,1.0,1.0,1.0,"[-85.33058836, 35.00018548]","[-85.31042385, 35.04136614]",202686401.0,202636000.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person555,1.0,1.0,1.0,1.0,"[-85.32685493, 34.98886057]","[-85.31242828, 35.04154022]",202726355.0,202605886.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person556,0.0,1.0,1.0,1.0,"[-85.32685493, 34.98886057]","[-85.31242828, 35.04154022]",202726355.0,202605886.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person557,1.0,1.0,1.0,1.0,"[-85.3237626, 34.99818417]","[-85.31300832, 35.04395834]",202724507.0,202632635.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person558,0.0,1.0,1.0,1.0,"[-85.3237626, 34.99818417]","[-85.31300832, 35.04395834]",202724507.0,202632635.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person559,1.0,1.0,1.0,1.0,"[-85.32608416, 35.01670474]","[-85.30665477, 35.05552031]",202629776.0,10753651894.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person560,0.0,1.0,1.0,1.0,"[-85.32608416, 35.01670474]","[-85.30665477, 35.05552031]",202629776.0,10753651894.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person561,1.0,1.0,1.0,1.0,"[-85.32856307, 34.9991608]","[-85.3008444, 35.03618112]",202603838.0,202684393.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person562,0.0,1.0,1.0,1.0,"[-85.32856307, 34.9991608]","[-85.3008444, 35.03618112]",202603838.0,202684393.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person563,1.0,1.0,1.0,1.0,"[-85.32445313, 35.0090831]","[-85.30306066, 35.04582552]",1316104777.0,202741059.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person564,0.0,1.0,1.0,1.0,"[-85.32445313, 35.0090831]","[-85.30306066, 35.04582552]",1316104777.0,202741059.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person565,1.0,1.0,1.0,1.0,"[-85.32668928, 35.00433874]","[-85.31184142, 35.049632]",202702769.0,202605852.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person566,0.0,1.0,1.0,1.0,"[-85.32668928, 35.00433874]","[-85.31184142, 35.049632]",202702769.0,202605852.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person567,1.0,1.0,1.0,1.0,"[-85.31831398, 34.99880819]","[-85.30726757, 35.04822738]",202545662.0,202629693.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person568,0.0,1.0,1.0,1.0,"[-85.31831398, 34.99880819]","[-85.30726757, 35.04822738]",202545662.0,202629693.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person569,1.0,1.0,1.0,1.0,"[-85.3313768, 35.00291836]","[-85.30616053, 35.04273729]",2491195178.0,202641423.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person570,1.0,1.0,1.0,1.0,"[-85.32263001, 35.00143665]","[-85.31519692, 35.0432989]",202636861.0,946652375.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person571,0.0,1.0,1.0,1.0,"[-85.32263001, 35.00143665]","[-85.31519692, 35.0432989]",202636861.0,946652375.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person572,1.0,1.0,1.0,1.0,"[-85.32741118, 35.007769]","[-85.31504518, 35.0483545]",1846936457.0,450325864.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person573,1.0,1.0,1.0,1.0,"[-85.33136026, 35.01031486]","[-85.30770462, 35.04948165]",202641990.0,202629690.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person574,1.0,1.0,1.0,1.0,"[-85.33272838, 35.00122422]","[-85.31764356, 35.04866251]",202727149.0,202628815.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person575,1.0,1.0,1.0,1.0,"[-85.32532755, 35.00239076]","[-85.30999047, 35.04385481]",202643835.0,202632631.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person576,0.0,1.0,1.0,1.0,"[-85.32532755, 35.00239076]","[-85.30999047, 35.04385481]",202643835.0,202632631.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person577,1.0,1.0,1.0,1.0,"[-85.32041598, 34.9972741]","[-85.30461693, 35.05424624]",202640803.0,1347099904.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person578,0.0,1.0,1.0,1.0,"[-85.32041598, 34.9972741]","[-85.30461693, 35.05424624]",202640803.0,1347099904.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person579,1.0,1.0,1.0,1.0,"[-85.32735174, 35.00383472]","[-85.31338014, 35.05329047]",202643851.0,571720368.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person580,0.0,1.0,1.0,1.0,"[-85.32735174, 35.00383472]","[-85.31338014, 35.05329047]",202643851.0,571720368.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person581,1.0,1.0,1.0,1.0,"[-85.33282665, 35.00994165]","[-85.31219129, 35.04709108]",2561982995.0,202620752.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person582,1.0,1.0,1.0,1.0,"[-85.31952108, 35.00903691]","[-85.31517862, 35.05111841]",202639196.0,7007096581.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person583,0.0,1.0,1.0,1.0,"[-85.31952108, 35.00903691]","[-85.31517862, 35.05111841]",202639196.0,7007096581.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person584,1.0,1.0,1.0,1.0,"[-85.32426509, 35.00760238]","[-85.30783614, 35.0448509]",202641141.0,202638660.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person585,0.0,1.0,1.0,1.0,"[-85.32426509, 35.00760238]","[-85.30783614, 35.0448509]",202641141.0,202638660.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person586,1.0,1.0,1.0,1.0,"[-85.31794503, 34.99067465]","[-85.31243355, 35.05194073]",202729352.0,450325887.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person587,0.0,1.0,1.0,1.0,"[-85.31794503, 34.99067465]","[-85.31243355, 35.05194073]",202729352.0,450325887.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person588,1.0,1.0,1.0,1.0,"[-85.32855807, 34.98903421]","[-85.3047286, 35.04352701]",202649397.0,202596950.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person589,0.0,1.0,1.0,1.0,"[-85.32855807, 34.98903421]","[-85.3047286, 35.04352701]",202649397.0,202596950.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person590,1.0,1.0,1.0,1.0,"[-85.32811944, 35.00092488]","[-85.31421325, 35.04431927]",202603835.0,450325749.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person591,0.0,1.0,1.0,1.0,"[-85.32811944, 35.00092488]","[-85.31421325, 35.04431927]",202603835.0,450325749.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person592,1.0,1.0,1.0,1.0,"[-85.32655279, 35.00537573]","[-85.3102586, 35.0476999]",202659971.0,202620748.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person593,0.0,1.0,1.0,1.0,"[-85.32655279, 35.00537573]","[-85.3102586, 35.0476999]",202659971.0,202620748.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person594,1.0,1.0,1.0,1.0,"[-85.33044516, 35.0099535]","[-85.30584147, 35.04591933]",202598489.0,202645398.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person595,1.0,1.0,1.0,1.0,"[-85.32391869, 34.98965652]","[-85.308761, 35.05030723]",202741621.0,202735931.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person596,0.0,1.0,1.0,1.0,"[-85.32391869, 34.98965652]","[-85.308761, 35.05030723]",202741621.0,202735931.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person597,1.0,1.0,1.0,1.0,"[-85.32659081, 35.00264325]","[-85.30989784, 35.04764715]",202643835.0,202596782.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person598,0.0,1.0,1.0,1.0,"[-85.32659081, 35.00264325]","[-85.30989784, 35.04764715]",202643835.0,202596782.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person599,1.0,1.0,1.0,1.0,"[-85.32009711, 35.00208671]","[-85.3119888, 35.04111121]",202631114.0,202605890.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person600,0.0,1.0,1.0,1.0,"[-85.32009711, 35.00208671]","[-85.3119888, 35.04111121]",202631114.0,202605890.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person601,1.0,1.0,1.0,1.0,"[-85.3215169, 34.98720042]","[-85.30786556, 35.04897162]",202601144.0,202629693.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
